,Unnamed: 0,SECTEUR,SOUS-SECTEUR,CIBLE,AGE-MIN,AGE-MAX,NOM,ADRESSE,LATITUDE,LONGITUDE,MAIL,TELEPHONE,LIEN,Longitude,Latitude,Adresse
643,643,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Dolto (maternel),330 rue Claude Nougaro 34500 BEZIERS,,,,04 99 43 81 72,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.25324,43.345237,"330 Rue Claude Nougaro, 34500 Béziers"
644,644,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Albert Camus (élémentaire),esplanade Rosa Parks 34500 BEZIERS,,,,04 67 32 62 00,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.251226,43.333927,"Esplanade Rosa Parks, 34500 Béziers"
645,645,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Vaclav Havel (élémentaire),rue Jules Dalou 34500 BEZIERS,,,,04 67 36 73 57,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.210085,43.347949,"Rue Jules Dalou, 34500 Béziers"
646,646,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Malbosc (marternel),"Quartier La Courondelle, 181 rue Ostermeyer 34500 BEZIERS",,,,04 99 43 81 72,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.225246,43.363079,"181 Rue Micheline Ostermeyer, 34500 Béziers"
647,647,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Zinga Zanga (maternel & élémentaire),"Traverse de Colombiers, pradines le bas 34500 BEZIERS",,,,04 67 48 13 36,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.191872,43.331747,"Traverse de Colombiers, 34500 Béziers"
648,648,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Martin Luther King (élémentaire),26 rue de l'Orb 34500 BEZIERS,,,,04 67 80 07 20,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.210667,43.339239,"26 Rue de l'Orb, 34500 Béziers"
649,649,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Sauvian (maternel & élémentaire),50 rue caucadis 34410 Sauvian 34410 SAUVIAN,,,alsh@ville-sauvian.com,04 67 32 20 49,https://www.ville-sauvian.fr/enfance-et-jeunesse/alsh/,3.260028,43.295732,"Rue Caucadis, 34410 Sauvian"
650,650,Accueil de loisir,Mairie,ENFANT,,,ALSH associatif les Francas (maternel & élémentaire),rue des lilas 34420 VILLENEUVE LES BEZIERS,,,,04 67 39 39 59,http://www.villeneuve-les-beziers.fr/enfance-jeunesse/accueil-de-loisirs-sans-hebergement/,3.28446,43.315454,"Rue des Lilas, 34420 Villeneuve-lès-Béziers"
651,651,Accueil de loisir,Mairie,ENFANT,3.0,17.0,ALSH municipal Sussargues,"école, rue des carignans 34160 SUSSARGUES",,,,04 67 87 30 15,http://ville-sussargues.fr/category/a-tout-age/vie-extra-scolaire/lalsh/,4.000178,43.715849,"Rue des Carignans, 34160 Sussargues"
652,652,Accueil de loisir,CC pays de Lunel,ENFANT,3.0,5.0,ALSH municipal Lunel (maternelle),340 rue Mario Roustan 34400 LUNEL,,,,06 65 25 32 26,http://alsh.paysdelunel.fr/lunel,4.127806,43.67021,"Rue Mario Roustan, 34400 Lunel"
653,653,Accueil de loisir,CC pays de Lunel,ENFANT,6.0,11.0,ALSH municipal Lunel (élementaire),"le lavoir, 75 rue de l'école du Parc -  34400 LUNEL",,,,06 65 45 42 77,http://alsh.paysdelunel.fr/lunel,4.129819,43.676448,"75 Rue de l'Ecole du Parc, 34400 Lunel"
654,654,Accueil de loisir,CC pays de Lunel,ENFANT,3.0,11.0,ALSH  municipal Lunel viel,"école maternelle les thermes, 24 rue des thermes 34400 LUNEL-VIEL",,,,07 63 23 10 07,http://alsh.paysdelunel.fr/blog-lunel-viel-0,4.093481,43.676323,"24 Rue des Thermes, 34400 Lunel-Viel"
655,655,Accueil de loisir,Mairie,ENFANT,12.0,17.0,Accueil le monde des jeunes Vendemian,2 place delamairie 34230 VENDEMIAN,,,,04 67 88 76 51,https://www.vendemian.fr/-MDJ-Monde-des-Jeunes-11-18-ans-.html,3.561852,43.580951,"2 Place de la Mairie, 34230 Vendémian"
656,656,Accueil de loisir,Mairie,ENFANT,6.0,11.0,ALSH municipal le monde des enfants Vendemian,avenue du tambourin 34230 VENDEMIAN,,,,04 67 88 76 51,https://www.vendemian.fr/-Accueil-Loisirs-6-11-ans-42-.html,3.561621,43.580206,"Avenue du Tambourin, 34230 Vendémian"
657,657,Accueil de loisir,Mairie,ENFANT,3.0,17.0,MDJ Cazouls les beziers,20 chemin de l'enclos 34370 CAZOULS-LES-BEZIERS,,,,04 67 32 97 64,https://www.cazoulslesbeziers.com/enfance-et-jeunesse/service-enfance-jeunesse,3.099793,43.384562,"Chemin de l'Enclos, 34370 Cazouls-lès-Béziers"
658,658,Accueil de loisir,Mairie,ENFANT,3.0,17.0,MDJ Colombiers,rue des écoles 34440 COLOMBIERS,,,,04 67 32 00 43,http://jeunessecolombiers.blogspot.com/,3.141689,43.313318,"Rue des Ecoles, 34440 Colombiers"
659,659,Accueil de loisir,Mairie,ENFANT,12.0,17.0,Accueil de jeunes de Colombiers,rue des buissonnets 34710 LESPIGNAN,,,,04 67 37 14 95,http://www.lespignan.fr/-Enfance-Jeunesse-.html,3.170015,43.271868,"Rue des Buissonnets, 34710 Lespignan"
660,660,Accueil de loisir,Mairie,ENFANT,6.0,11.0,ALSH  municipal Lespignan la cardonilha,8 rue des jardins 34710 LESPIGNAN,,,,04 67 98 49 96,http://www.lespignan.fr/-Enfance-Jeunesse-.html,3.169915,43.273299,"8 Rue des Jardins, 34710 Lespignan"
661,661,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ALSH municipal à Puisserguier Planète Lirou,rue font claire 34620 PUISSERGIER,,,,04 67 93 52 17,https://www.cc-sud-herault.fr/enfance-jeunesse-et-famille/enfance/,3.049875,43.365852,"Impasse Font Claire, 34620 Puisserguier"
662,662,Accueil de loisir,Mairie,ENFANT,3.0,14.0,ALSH municipal du libron Vias,Ecole Genevieve de Gaulle 34450 VIAS,,,,04 67 09 25 40,http://www.vias-mediterranee.fr/Annuaire-des-services-lieux-et-equipements/Centre-Aere-ALSH-du-Libron,,,
663,663,Accueil de loisir,Mairie,ENFANT,8.0,11.0,ALSH municipal Le Cyber Sète,4 rue Robespierre 34200 SETE,,,,04 67 53 60 10,https://www.sete.fr/vie-quotidienne/jeunesse-et-education/accueils-de-loisirs-sans-hebergement/,3.680677,43.407841,"4 Rue Robespierre, 34200 Sète"
664,664,Accueil de loisir,Mairie,ENFANT,6.0,7.0,ALSH  municipal Le Chateau Vert Sète,boulevard chevalier de Clerville 34200 SETE,,,,04 67 51 39 82,https://www.sete.fr/vie-quotidienne/jeunesse-et-education/accueils-de-loisirs-sans-hebergement/,3.685111,43.406553,"Boulevard Chevalier de Clerville, 34200 Sète"
665,665,Accueil de loisir,Mairie,ENFANT,3.0,5.0,ALSH municipal Le Vallon Sète,15 rue Robespierre 34200 SETE,,,,04 67 51 10 33,https://www.sete.fr/vie-quotidienne/jeunesse-et-education/accueils-de-loisirs-sans-hebergement/,3.680284,43.409011,"15 Rue Robespierre, 34200 Sète"
666,666,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,Association Halte Pouce,"21 Rue Jean Giroux, 34080 Montpellier ",43.6385499,3.827752,,04 67 40 31 12,,3.846716,43.623856,"21 Rue Jean Coulazou, 34080 Montpellier"
667,667,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Ovalie (maternel & élémentaire),"1375 rue de Bugarel, 34070 Montpellier",43.5909137,3.8459423999999998,,04 67 67 41 63,,3.861541,43.595108,"Rue de Bugarel, 34070 Montpellier"
668,668,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Grisettes (maternel & élémentaire),"280 rue du Mas Nouguier, 34070 Montpellier",43.5842791,3.8563229,,04 67 67 41 63,,3.85677,43.584369,"280 Rue du Mas Nouguier, 34070 Montpellier"
669,669,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Voltaire (élémentaire),"157 rue Henri Sellier, 34000 Montpellier",43.5951802,3.8632524,,04 67 67 41 63,,3.863407,43.595438,"157 Rue Henri Sellier, 34070 Montpellier"
670,670,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Kipling (maternel),"311 avenue de Saint Clément, 34000 Montpellier",43.6162952,3.8452347999999996,,04 67 67 41 63,,3.846239,43.61679,"311 Avenue Saint Clément, 34070 Montpellier"
671,671,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Pagnol (maternel),"305 rue Georges Brassens, 34000 Montpellier",43.5940222,3.8653888999999997,,04 67 67 41 63,,3.86521,43.593976,"305 Rue Georges Brassens, 34070 Montpellier"
672,672,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif UFOLEP Baudelaire (élémentaire),"311 avenue de Saint Clément, 34000 Montpellier",43.616571,3.8459483,,04 67 67 41 63,,3.846239,43.61679,"311 Avenue Saint Clément, 34070 Montpellier"
673,673,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif MUC Vacances (maternel et élémentaire),"120 rue de la Jalade, 34090 Montpellier",43.626631599999996,3.8644567000000003,,04 99 58 35 36,,3.863863,43.626515,"120 Rue de la Jalade, 34090 Montpellier"
674,674,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif MUC Vacances,"175 rue Villalonga, 34000 Montpellier",43.611984299999996,3.9077739,,04 99 58 35 36,,3.908261,43.611619,"175 Rue Edouard Villalonga, 34000 Montpellier"
675,675,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif le Relais des enfants (maternel),"15 rue Saint Sépulcre, 34000 Montpellier",43.6093354,3.8733869,,04 67 66 21 30,,3.873374,43.609312,"15 Rue du Saint Sépulcre, 34000 Montpellier"
676,676,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif le Relais des enfants (maternel),"21 rue d’Aigrefeuille, 34062 Montpellier",43.612419200000005,3.8759052000000005,,04 67 66 21 30,,3.875942,43.612434,"21 Rue d'Aigrefeuille, 34000 Montpellier"
677,677,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif le Relais des enfants (élémentaire),"1 rue Embouque d’Or, 34000 Montpellier",43.6108096,3.8788543,,04 67 66 21 30,,3.878603,43.610562,"1 Rue Embouque d'Or, 34000 Montpellier"
678,678,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (maternel),"3 rue des Coronilles, 34000 Montpellier",43.6110296,3.8534272000000005,,04 99 13 71 10,,3.853304,43.611136,"3 Rue des Coronilles, 34070 Montpellier"
679,679,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (élémentaire),"5 rue de Clémentville, 34000 Montpellier",43.6108174,3.8541292,,04 99 13 71 10,,3.854371,43.610934,"5 Rue de Clémentville, 34070 Montpellier"
680,680,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (élémentaire),"10 chemin des Barques, 34000 Montpellier",43.60437460000001,3.8943939,,04 99 13 71 10,,3.894131,43.604577,"10 Chemin des Barques, 34000 Montpellier"
681,681,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (maternel & élémentaire),"rue du 8 Mai 1945, 34740 Vendargues",43.655436,3.9758812000000003,,06 40 42 18 62,,3.976196,43.658631,"Avenue du 8 Mai 1945, 34740 Vendargues"
682,682,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (maternel & élémentaire),"place des écoles, 34830 Jacou",43.6551585,3.9118299,,04 99 13 7 10,www.vaceva.com,3.91153,43.655207,"Place des Ecoles, 34830 Jacou"
683,683,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (maternel),"49 rue de la Méditerranée, 34000 Montpellier",43.6047984,3.8864529,,04 99 13 71 10,,3.88645,43.604782,"49 Rue de la Méditerranée, 34070 Montpellier"
684,684,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (élémentaire),"45 rue de la Méditerranée, 34000 Montpellier",43.604988299999995,3.8857432000000003,,04 99 13 71 10,,3.885781,43.604919,"45 Rue de la Méditerranée, 34070 Montpellier"
685,685,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (maternel),"60 avenue d'Assas, 34000 Montpellier",43.6169515,3.861621,,04 99 13 71 10,,3.862198,43.616449,"60 Avenue d'Assas, 34000 Montpellier"
686,686,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (élémentaire),"10 chemin des Barques, 34000 Montpellier",43.6043513,3.8941418,,04 99 13 71 10,,3.894131,43.604577,"10 Chemin des Barques, 34000 Montpellier"
687,687,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Vacances évasion (élémentaire),"60 avenue d'Assas, 34000 Montpellier",43.6165651,3.8620822999999995,,04 99 13 71 10,,3.862198,43.616449,"60 Avenue d'Assas, 34000 Montpellier"
688,688,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif la Gerbe (élémentaire),"19 rue Chaptal, 34000 Montpellier",43.6060055,3.8695994,,04 99 74 24 30,,3.87032,43.605127,"19 Rue Chaptal, 34000 Montpellier"
689,689,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif les Francas (maternel),"123 rue de Salamanque, 34000 Montpellier",43.623810799999994,3.8183917000000003,mderoche@francas34.fr,06 51 87 47 99,,3.818578,43.623931,"123 Rue de Salamanque, 34080 Montpellier"
690,690,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Sun Yat Sen (élémentaire),"843 rue de la Croix de Figuerolles, 34000 Montpellier",43.604394899999996,3.8439558,,06 51 87 47 99,,3.843694,43.604338,"843 Rue de la Croix de Figuerolles, 34070 Montpellier"
691,691,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif les Francas (élémentaire),"360 avenue de Barcelone, 34000 Montpellier",43.623544700000004,3.8180502,mderoche@francas34.fr,06 51 87 47 99,,3.817587,43.623936,"360 Avenue de Barcelone, 34080 Montpellier"
692,692,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Maria Callas (maternel),"803  rue de la Croix de Figuerolles, 34000 Montpellier",43.6043417,3.8446538999999995,,06 51 87 47 99,,3.844265,43.604384,"803 Rue de la Croix de Figuerolles, 34070 Montpellier"
693,693,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif les Francas (maternel & élémentaire),,43.626152000000005,3.6751419999999997,,06 24 82 89 40,,,,
694,694,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif les Francas (maternel & élémentaire),,43.697624,3.673969,,,,,,
695,695,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif GFEN Languedoc (élémentaire),"320 rue Le Grand Mail, 34000 Montpellier",43.625273,3.8154991999999996,,09 50 07 12 44,,3.890966,43.617997,"Rue des Cailles, 34000 Montpellier"
696,696,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif GFEN Languedoc (élémentaire),"320 rue Le Grand Mail, 34000 Montpellier",43.6251385,3.8139937000000006,,09 50 07 12 44),,3.890966,43.617997,"Rue des Cailles, 34000 Montpellier"
697,697,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif PEP 34 (maternel et élémentaire),"71 rue Jean Joseph Laborde, 34000 Montpellier",43.6341324,3.8309743999999997,,04 67 40 73 00,,3.83082,43.634133,"71 Rue Jean-joseph Laborde, 34080 Montpellier"
698,698,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif ACLE (élémentaire),"183 allée de l'aqueduc, 34087 Montpellier",43.61961779999999,3.8423608,,09 65 30 94 83,,3.842462,43.619674,"183 Allée de l'Aqueduc, 34080 Montpellier"
699,699,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif ACLE (maternel),"183 allée de l'aqueduc, 34087 Montpellier",43.6197421,3.842275,,09 65 30 94 83,,3.842462,43.619674,"183 Allée de l'Aqueduc, 34080 Montpellier"
700,700,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Passe-muraille,,43.6711861,3.7178519999999997,alshvailhauques@lepassemuraille.org,06 78 12 96 89,,,,
701,701,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Passe-muraille (maternel & élémentaire),,43.791551,3.732024,alshsaintmartindelondres@lepassemuraille.org,06 70 49 33 37,,,,
702,702,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Loisirs de La Salle (maternel & élémentaire),"Rue Lunaret, 34000 MONTPELLIER",43.6195802,3.8820108,,04 67 02 76 84,,3.879014,43.615865,"Rue Lunaret, 34090 Montpellier"
703,703,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Les Enfants d’Hélène (maternel et élémentaire),"1330 rue Henri Lagattu, 34000 Montpellier",43.629981799999996,3.8320799,,04 99 74 72 80,,3.83136,43.63006,"1330 Rue Henri Lagatu, 34080 Montpellier"
704,704,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Léo Lagrange,"6 rue Jules Ferry école primaire, 34110 MIREVAL",43.506566799999995,3.7995871,leolagrange.mireval@orange.fr,04 67 74 94 21,,3.799138,43.506357,"6 Avenue Jules Ferry, 34110 Mireval"
705,705,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Éveil en Mouvement (maternel et élémentaire),"Rue Antoine Laurent de Jussieu, 34000 Montpellier",43.6364508,3.8738226000000004,,06 34 45 61 72,,3.873792,43.636338,"Rue Antoine-laurent Jussieu, 34090 Montpellier"
706,706,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH associatif Loisirs-Education et Citoyenneté Grand sud (maternel),"allée de l'espérance, 34270 Saint-Mathieu-de-Tréviers",43.7740495,3.8682537000000004,lesloulousdupic@loisireduc.org,04 67 55 17 03,,3.868958,43.773857,"Allee de l'Esperance, 34270 Saint-Mathieu-de-Tréviers"
707,707,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Aiguelongue (maternel et élémentaire),"2 rue des , 34000 Montpellier",43.626080200000004,3.8793731,,06 17 90 63 81,,3.902844,43.615139,"2 Rue des Ibis, 34000 Montpellier"
708,708,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal les Tours (maternel),"Rue Pierre Nicolas, 34000 Montpellier",43.639726,3.8126265,,06 17 90 60 33,,3.913866,43.615919,"Rue Nicolas Tesla, 34000 Montpellier"
709,709,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal les Tours (élémentaire),"135 allée des Hauts de Massane, 34000 Montpellier",43.639943200000005,3.8201086,,06 17 90 60 33,,3.878261,43.608142,"Rue Massane, 34000 Montpellier"
710,710,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Oxford (maternel),,43.6273018,3.8190497000000003,,06 17 90 60 97,,,,
711,711,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Oxford (élémentaire),"25 rue de Lausanne, 34000 Montpellier",43.6273968,3.8195928,,06 17 90 60 97,,3.819818,43.627318,"25 Rue de Lausanne, 34080 Montpellier"
712,712,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Malet (élémentaire),"5 allée Pierre Carabasse, 34080 Montpellier",43.61267410000001,3.8318149,,06 17 90 64 41,,3.830926,43.612686,"5 Allée Pierre Carabasse, 34080 Montpellier"
713,713,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Carpantier (maternel),"12 rue des Écoles, 34000 Montpellier",43.61368529999999,3.8277248999999998,,06 17 90 71 27,,3.879088,43.61357,"12 Rue des Ecoles Laïques, 34000 Montpellier"
714,714,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal la Martelle (maternel),"88 rue Viollet le Duc, 34000 Montpellier",43.6086738,3.8366795,,06 17 90 70 19,,3.836754,43.608655,"88 Rue Viollet le Duc, 34070 Montpellier"
715,715,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal la Martelle (élémentaire),"110 rue Viollet le Duc, 34000 Montpellier",43.608437200000004,3.8378976000000002,,06 17 90 70 19,,3.837255,43.60853,"110 Rue Viollet le Duc, 34070 Montpellier"
716,716,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Michelet (maternel),"Rue des Araucarias, 34000 Montpellier",43.6156312,3.8385227,,06 17 90 68 30,,3.836261,43.616011,"Rue des Araucarias, 34080 Montpellier"
717,717,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Villon (élémentaire),"Rue des Araucarias, 34000 Montpellier",43.615629299999995,3.8385172999999995,,06 17 90 67 99,,3.836261,43.616011,"Rue des Araucarias, 34080 Montpellier"
718,718,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Combes (maternel),"20 rue Edmond Lautard, 34000 Montpellier",43.6228685,3.8406951,,06 17 90 69 12,,3.841344,43.62484,"20 Rue Edmond Lautard, 34080 Montpellier"
719,719,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Combes (élémentaire),"20 rue Edmond Lautard, 34000 Montpellier",43.623094,3.8404288,,06 17 90 69 12,,3.841344,43.62484,"20 Rue Edmond Lautard, 34080 Montpellier"
720,720,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Vernes (élémentaire),"127 rue Yehudi Menuhin, 34000 Montpellier",43.6173554,3.8839626000000003,,06 17 90 65 34,,3.884044,43.617285,"127 Rue Yehudi Menuhin, 34000 Montpellier"
721,721,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal la Fontaine (maternel),"27 quai des Tanneurs, 34090 Montpellier",43.615585700000004,3.8781024,,06 17 90 67 64,,3.874815,43.616216,"Quai des Tanneurs, 34090 Montpellier"
722,722,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Roux (maternel & élémentaire),"96 rue du Faubourg Figuerolles, 34000 Montpellier",43.6059136,3.8623796,,06 17 90 62 65,,3.862286,43.605879,"96 Rue du Faubourg Figuerolles, 34070 Montpellier"
723,723,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Lantissargues (maternel & élémentaire),"215 boulevard Pédro de Luna, 34000 Montpellier",43.5948815,3.8708123,,06 17 44 58 78,,3.870135,43.594989,"215 Boulevard Pedro de Luna, 34070 Montpellier"
724,724,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Estanove (maternel & élémentaire),"Rue du Lavandin, 34000 Montpellier",43.599718599999996,3.8547426,,06 17 90 62 24,,3.850467,43.600734,"Rue du Lavandin, 34070 Montpellier"
725,725,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Savary (élémentaire),"240 quai Flora Tristan, 34070 Montpellier",43.5967226,3.8392168,,06 17 90 64 84,,3.840157,43.596516,"240 Quai Flora Tristan, 34070 Montpellier"
726,726,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Boucher (maternel),"240 quai Flora Tristan, 34070 Montpellier",43.5964545,3.8399142,,06 17 90 64 84,,3.840157,43.596516,"240 Quai Flora Tristan, 34070 Montpellier"
727,727,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal les Aiguerelles (élémentaire),"686 avenue du Pont Trinquat, 34000 Montpellier",43.5977947,3.8918833,,06 17 90 69 63,,3.891841,43.597649,"686 Avenue du Pont Trinquat, 34070 Montpellier"
728,728,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal les Aiguerelles (maternel),"686 avenue du Pont Trinquat, 34000 Montpellier",43.5977947,3.8918833,,06 17 90 69 63,,3.891841,43.597649,"686 Avenue du Pont Trinquat, 34070 Montpellier"
729,729,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Cité Mion (élémentaire),"Impasse des Marmousets, 34060 Montpellier",43.59820429999999,3.8818932999999998,,06 17 90 61 09,,3.882086,43.598375,"Impasse des Marmousets, 34000 Montpellier"
730,730,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Cité Mion (maternel),"Impasse des Marmousets, 34060 Montpellier",43.5985236,3.8821491000000004,,06 17 90 61 09,,3.882086,43.598375,"Impasse des Marmousets, 34000 Montpellier"
731,731,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Malraux (maternel & élémentaire),"Rue Joan Miro, 34000 Montpellier",43.6021215,3.9076084000000004,,04 67 20 35 53,,3.907443,43.602592,"Avenue Joan Miro, 34000 Montpellier"
732,732,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Astérix (maternel & élémentaire),"Avenue Albert Einstein, 34000 Montpellier",43.615215500000005,3.9309275,,06 77 76 58 26,,3.899244,43.60596,"Avenue Albert Einstein, 34000 Montpellier"
733,733,ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT,,ENFANT,,,ALSH municipal Jean Moulin (élémentaire),,43.6187042,3.8913425000000004,rizlene.kebdani@ville-montpellier.fr,06 17 90 60 67,,,,
